address_id,address,address2,district,city_id,postal_code,phone,last_update
555,1764 Jalib al-Shuyukh Parkway,,Galicia,459.0,77642.0,84794532510.0,2006-02-15 09:45:30
556,346 Cam Ranh Avenue,,Zhejiang,599.0,39976.0,978430786151.0,2006-02-15 09:45:30
557,1407 Pachuca de Soto Place,,Rio Grande do Sul,21.0,26284.0,380077794770.0,2006-02-15 09:45:30
558,904 Clarksville Drive,,Zhejiang,193.0,52234.0,955349440539.0,2006-02-15 09:45:30
559,1917 Kumbakonam Parkway,,Vojvodina,368.0,11892.0,698182547686.0,2006-02-15 09:45:30
560,1447 Imus Place,,Gujarat,426.0,12905.0,62127829280.0,2006-02-15 09:45:30
561,1497 Fengshan Drive,,KwaZulu-Natal,112.0,63022.0,368738360376.0,2006-02-15 09:45:30
562,869 Shikarpur Way,,England,496.0,57380.0,590764256785.0,2006-02-15 09:45:30
563,1059 Yuncheng Avenue,,Vilna,570.0,47498.0,107092893983.0,2006-02-15 09:45:30
564,505 Madiun Boulevard,,Dolnoslaskie,577.0,97271.0,970638808606.0,2006-02-15 09:45:30
565,1741 Hoshiarpur Boulevard,,al-Sharqiya,79.0,22372.0,855066328617.0,2006-02-15 09:45:30
566,1229 Varanasi (Benares) Manor,,Buenos Aires,43.0,40195.0,817740355461.0,2006-02-15 09:45:30
567,1894 Boa Vista Way,,Texas,178.0,77464.0,239357986667.0,2006-02-15 09:45:30
568,1342 Sharja Way,,Sokoto & Kebbi & Zam,488.0,93655.0,946114054231.0,2006-02-15 09:45:30
569,1342 Abha Boulevard,,Bukarest,95.0,10714.0,997453607116.0,2006-02-15 09:45:30
570,415 Pune Avenue,,Shandong,580.0,44274.0,203202500108.0,2006-02-15 09:45:30
571,1746 Faaa Way,,Huanuco,214.0,32515.0,863080561151.0,2006-02-15 09:45:30
572,539 Hami Way,,Tokat,538.0,52196.0,525518075499.0,2006-02-15 09:45:30
573,1407 Surakarta Manor,,Moskova,466.0,33224.0,324346485054.0,2006-02-15 09:45:30
574,502 Mandi Bahauddin Parkway,,Anzotegui,55.0,15992.0,618156722572.0,2006-02-15 09:45:30
575,1052 Pathankot Avenue,,Sichuan,299.0,77397.0,128499386727.0,2006-02-15 09:45:30
576,1351 Sousse Lane,,Coahuila de Zaragoza,341.0,37815.0,203804046132.0,2006-02-15 09:45:30
577,1501 Pangkal Pinang Avenue,,Mazowieckie,409.0,943.0,770864062795.0,2006-02-15 09:45:30
578,1405 Hagonoy Avenue,,Slaskie,133.0,86587.0,867287719310.0,2006-02-15 09:45:30
579,521 San Juan Bautista Tuxtepec Place,,Qaraghandy,598.0,95093.0,844018348565.0,2006-02-15 09:45:30
580,923 Tangail Boulevard,,Tokyo-to,10.0,33384.0,315528269898.0,2006-02-15 09:45:30
581,186 Skikda Lane,,Morelos,131.0,89422.0,14465669789.0,2006-02-15 09:45:30
582,1568 Celaya Parkway,,Kaohsiung,168.0,34750.0,278669994384.0,2006-02-15 09:45:30
583,1489 Kakamigahara Lane,,Taipei,526.0,98883.0,29341849811.0,2006-02-15 09:45:30
584,1819 Alessandria Loop,,Campeche,103.0,53829.0,377633994405.0,2006-02-15 09:45:30
585,1208 Tama Loop,,Ninawa,344.0,73605.0,954786054144.0,2006-02-15 09:45:30
586,951 Springs Lane,,Central Mindanao,219.0,96115.0,165164761435.0,2006-02-15 09:45:30
587,760 Miyakonojo Drive,,Guerrero,246.0,64682.0,294449058179.0,2006-02-15 09:45:30
588,966 Asuncin Way,,Hidalgo,212.0,62703.0,995527378381.0,2006-02-15 09:45:30
589,1584 Ljubertsy Lane,,England,494.0,22954.0,285710089439.0,2006-02-15 09:45:30
590,247 Jining Parkway,,Banjul,54.0,53446.0,170115379190.0,2006-02-15 09:45:30
591,773 Dallas Manor,,Buenos Aires,424.0,12664.0,914466027044.0,2006-02-15 09:45:30
592,1923 Stara Zagora Lane,,Nantou,546.0,95179.0,182178609211.0,2006-02-15 09:45:30
593,1402 Zanzibar Boulevard,,Guanajuato,106.0,71102.0,387448063440.0,2006-02-15 09:45:30
594,1464 Kursk Parkway,,Shandong,574.0,17381.0,338758048786.0,2006-02-15 09:45:30
595,1074 Sanaa Parkway,,Loja,311.0,22474.0,154124128457.0,2006-02-15 09:45:30
596,1759 Niznekamsk Avenue,,al-Manama,14.0,39414.0,864392582257.0,2006-02-15 09:45:30
597,32 Liaocheng Way,,Minas Gerais,248.0,1944.0,410877354933.0,2006-02-15 09:45:30
598,42 Fontana Avenue,,Fejr,512.0,14684.0,437829801725.0,2006-02-15 09:45:30
599,1895 Zhezqazghan Drive,,California,177.0,36693.0,137809746111.0,2006-02-15 09:45:30
600,1837 Kaduna Parkway,,Inner Mongolia,241.0,82580.0,640843562301.0,2006-02-15 09:45:30
601,844 Bucuresti Place,,Liaoning,242.0,36603.0,935952366111.0,2006-02-15 09:45:30
602,1101 Bucuresti Boulevard,,West Greece,401.0,97661.0,199514580428.0,2006-02-15 09:45:30
603,1103 Quilmes Boulevard,,Piura,503.0,52137.0,644021380889.0,2006-02-15 09:45:30
604,1331 Usak Boulevard,,Vaud,296.0,61960.0,145308717464.0,2006-02-15 09:45:30
605,1325 Fukuyama Street,,Heilongjiang,537.0,27107.0,288241215394.0,2006-02-15 09:45:30
